,s1,s2,p-value
11098,PGR,WHR,0.0004888818963309472
10905,OXY,PSA,0.0004907508845022946
1061,ATO,DAL,0.000493212372566101
10996,OXY,VZ,0.0004938676021783452
10984,OXY,URI,0.0005018611995910062
5619,ED,KHC,0.0005031816779758119
8456,INVH,LYV,0.0005037141024601897
10662,NOC,SWKS,0.0005050806637823751
300,ADSK,PGR,0.0005082077549945837
10967,OXY,TRV,0.0005082102156765886
1693,BAC,LHX,0.0005108473349761184
2994,CNP,EL,0.000512960073835511
5727,ED,PM,0.0005141768260204191
3212,CNP,PPL,0.0005143096036980418
5844,ED,WYNN,0.000523489532070487
10951,OXY,TAP,0.0005257176674883853
10997,OXY,WAB,0.0005300101222087152
5200,DVN,NVR,0.0005303335265331435
248,ADSK,FAST,0.0005318852035933988
6579,EQIX,MCO,0.0005364108922530287
5653,ED,MDLZ,0.0005431244418087498
10935,OXY,SNPS,0.0005450762875459679
124,ACN,COST,0.0005482453729994874
5217,DVN,PNR,0.0005537024203072181
10966,OXY,TROW,0.0005539488420085596
543,AMAT,EQIX,0.000556309854003881
1085,ATO,EFX,0.0005592296934153875
1344,ATO,SPGI,0.0005620462206046754
6278,ELV,WAT,0.0005630574819472248
11237,PPG,SNA,0.0005653158206639184
3100,CNP,KHC,0.0005662730087768267
9115,KMI,ROST,0.0005663815123654848
1214,ATO,LOW,0.0005675802068471124
10932,OXY,SJM,0.0005693589075630919
5577,ED,HOLX,0.0005748952594708148
11008,OXY,WMT,0.0005756400610054597
1095,ATO,EQIX,0.000576454761789643
5005,DIS,TGT,0.0005767510050366216
5813,ED,UPS,0.0005770884296510502
10949,OXY,SYY,0.000577513508208005
8689,IRM,PH,0.0005786670255456323
5606,ED,IVZ,0.0005788993532567087
325,ADSK,WAB,0.0005816876348904023
8400,HWM,NVR,0.000582118822491361
4785,DAY,STLD,0.0005849434647368734
10961,OXY,TMO,0.00058521257074613
10883,OXY,PCAR,0.0005875149615895616
10998,OXY,WAT,0.0005885770098794498
10900,OXY,PODD,0.0005896096616357112
2813,CHRW,WEC,0.0005929735550080021
10976,OXY,UAL,0.0005937711712405545
10924,OXY,ROST,0.0005946808693778119
3039,CNP,GLW,0.0005989135827596139
10444,MSCI,URI,0.0006018158180599686
3012,CNP,EXR,0.0006062732319738598
8278,HLT,IRM,0.0006103415795678407
10929,OXY,SBUX,0.0006110985682383114
8668,IRM,MLM,0.0006135077907274925
5785,ED,TEL,0.00061818712270032
1895,BIO,CHRW,0.0006184243914258489
5810,ED,ULTA,0.0006185030673604922
7322,FICO,PCAR,0.0006190401903201565
11010,OXY,WRK,0.0006209110939698821
10971,OXY,TT,0.0006222791226761334
3096,CNP,K,0.0006236468337334826
9245,KR,MDT,0.0006271006061485889
5993,ELV,FITB,0.0006272615103775378
10969,OXY,TSLA,0.0006303639431937505
2330,C,HST,0.0006331753159917129
6142,ELV,NSC,0.0006352483879612512
5791,ED,TMO,0.0006359817069769473
10928,OXY,SBAC,0.0006404197025018789
10920,OXY,RMD,0.0006434629468039415
9059,KMI,NWSA,0.0006465953757546657
3570,CRL,IVZ,0.0006480976591170006
8403,HWM,PH,0.0006621200999862093
5806,ED,UAL,0.0006640530172915188
5701,ED,O,0.0006647463524425512
10904,OXY,PRU,0.0006649389675683
1227,ATO,MCHP,0.0006653087178051644
3311,CNP,WHR,0.0006658820241822261
3111,CNP,LHX,0.0006659401951687668
3195,CNP,PEAK,0.0006661761581561689
1229,ATO,MCO,0.0006683124037878241
5660,ED,MKTX,0.0006703015773921594
11007,OXY,WMB,0.0006705336211975548
9981,MCK,PTC,0.000671056993177561
10930,OXY,SCHW,0.0006740363346811674
9058,KMI,NWS,0.0006748145066058644
10965,OXY,TRMB,0.0006766700988987828
5508,ED,EFX,0.000678053499785462
5793,ED,TPR,0.000679191804702146
11786,SWK,VTR,0.0006812337028829852
12079,VTRS,WRB,0.0006820328441884592
3305,CNP,WBA,0.0006898098881705938
10959,OXY,TGT,0.000693272227237722
5669,ED,MPWR,0.0006974476118352538
9087,KMI,PM,0.0006974601288183861
8662,IRM,LULU,0.0006998631619455016
5215,DVN,PHM,0.0007007399969643382
1250,ATO,MS,0.000700968848548024
10978,OXY,UDR,0.0007023589512054797
5610,ED,JCI,0.0007027378365488241
7175,FANG,REGN,0.0007088018317307323
322,ADSK,URI,0.0007090290255106137
6563,EPAM,WST,0.0007103853447620292
5798,ED,TSCO,0.0007110915060910083
11812,TDG,V,0.0007138320428841056
1444,AVGO,LRCX,0.0007165423061562028
5493,ECL,META,0.0007172013704985425
8991,KMI,LH,0.0007195731372925833
5822,ED,VRSN,0.0007204167526349819
3236,CNP,RVTY,0.000720460763972885
5666,ED,MOH,0.0007224907412086186
5633,ED,LKQ,0.0007236678937278256
11104,PHM,TDG,0.0007242526956056272
5572,ED,HD,0.0007306505738674551
2290,C,EFX,0.0007325050325585105
8020,GLW,O,0.0007328704555932224
10548,NI,UDR,0.0007333217490073783
5631,ED,LHX,0.000734534075309366
10896,OXY,PM,0.0007361761811907901
3126,CNP,MAA,0.0007370186467152926
8696,IRM,ROP,0.0007376444317044042
2655,CF,CVS,0.0007395069928951164
9133,KMI,STT,0.0007402430305388062
53,ABNB,DVA,0.0007414388764585305
5489,ECL,FAST,0.0007420234970225401
5229,DVN,SNPS,0.0007495302722797018
1684,BAC,JKHY,0.0007505741248221001
1106,ATO,EXPD,0.0007511475451051312
11021,OXY,ZBRA,0.0007555846299335333
5177,DVN,LRCX,0.0007567373298828683
7066,EXPD,PPG,0.0007641974559356124
7215,FAST,PANW,0.0007646880204315444
5618,ED,KEYS,0.0007650797081977784
5799,ED,TSLA,0.0007727672155393893
5556,ED,GIS,0.0007737919613090449
2995,CNP,EMN,0.0007748680596739776
2019,BK,TRV,0.0007752823161914929
6081,ELV,LHX,0.0007763101623438609
5517,ED,EPAM,0.0007772064070158643
11209,POOL,SWK,0.000779672344147493
5850,ED,ZBH,0.0007820867709298336
6070,ELV,KIM,0.0007843191546677758
4010,CTRA,KHC,0.0007885848985053503
5537,ED,FDX,0.0007890128729540262
5657,ED,MGM,0.0007898223652670466
5613,ED,JNPR,0.0007924450927362913
5659,ED,MKC,0.0007928854073837859
5760,ED,SBUX,0.0007939691075954689
11022,OXY,ZION,0.0007945217031446012
7608,FOXA,ZBRA,0.0007968845052510901
5394,EBAY,KR,0.0007979200166360777
9138,KMI,SYF,0.0007991079205568711
8110,GOOG,TTWO,0.0008034615094285868
5209,DVN,PANW,0.00080386337101918
10378,MS,TXN,0.000804346627984566
9701,LMT,STT,0.0008050187777182753
7047,EXPD,MA,0.0008058188186839739
3097,CNP,KDP,0.0008066912689081009
3143,CNP,MMM,0.0008069152796093649
11684,SRE,TMO,0.0008126220405733557
7044,EXPD,LIN,0.0008161728790537659
5740,ED,PXD,0.0008190507023032363
5726,ED,PLD,0.0008190639293935369
5582,ED,HSIC,0.0008208287601106195
1991,BK,NUE,0.0008217738296038121
11877,TROW,UDR,0.0008233334412188074
3138,CNP,MHK,0.0008236299522000935
8113,GOOGL,TTWO,0.0008268834416297487
8198,HD,NDSN,0.0008274547091848435
5529,ED,EXPD,0.0008274867033695914
3174,CNP,NTRS,0.0008285655115475163
9105,KMI,REG,0.0008297090668962447
8691,IRM,PNR,0.0008310993335276682
5735,ED,PRU,0.0008329950285651182
5708,ED,OTIS,0.0008331321597227764
8707,IRM,TRGP,0.0008333298313893797
10356,MS,STLD,0.0008360527082793318
10536,NI,TECH,0.0008362745698227183
7488,FOX,ZBRA,0.0008362777298856752
10999,OXY,WBA,0.0008420585189973557
6078,ELV,LDOS,0.0008424745273639484
5788,ED,TFX,0.0008454292107549788
3237,CNP,SBAC,0.0008456542798825902
5496,ECL,MSFT,0.000851668006150411
10954,OXY,TECH,0.0008517636772989297
8666,IRM,MCO,0.0008530676958700342
5786,ED,TER,0.000854200451871098
3294,CNP,VFC,0.0008547080590426305
9053,KMI,NTAP,0.000858313624659109
5828,ED,WAT,0.0008596191362227469
283,ADSK,MLM,0.0008615496022122362
3062,CNP,HRL,0.000862476463935931
10947,OXY,SYF,0.0008626864255737698
5750,ED,RL,0.0008628260023151477
5645,ED,MA,0.000863562016574971
5649,ED,MCD,0.0008673669827415556
1000,ATO,BLK,0.0008694826200042167
5243,DVN,V,0.000870613490506886
6265,ELV,USB,0.0008709253765178662
5691,ED,NRG,0.0008709924181533803
2967,CNP,D,0.0008711486255197604
5772,ED,STT,0.0008816364286791709
