,s1,s2,p-value
7623,POOL,WY,0.00755866756365554
485,ADSK,HIG,0.007559008689349687
7603,PNW,WHR,0.007560227338332297
2156,CDNS,IBM,0.007562003809732391
7856,TGT,ULTA,0.007565523785291484
476,ADSK,GRMN,0.007576159803334943
1111,ANET,CTVA,0.007578492149526649
5944,HSIC,XRAY,0.007586329612748856
1876,BKR,TT,0.007602694493033296
3089,DIS,FFIV,0.007607795032057815
1759,BBWI,CRL,0.0076231977347187485
585,ADSK,MSFT,0.0076287357663038045
6979,LIN,WELL,0.007633245895814729
6083,HST,PXD,0.007634356024410869
3161,DLR,ETN,0.0076348548269616935
5580,GS,WYNN,0.007644787414165638
305,ADSK,APA,0.007647730681485378
2779,CRM,MCO,0.0076495228127307895
4515,ETSY,WYNN,0.007665538387703847
3670,DVN,WAT,0.00767228005008769
4164,ELV,TECH,0.007683629590308684
892,AKAM,GOOGL,0.007683903202356035
5028,GE,LRCX,0.007687657979738452
2645,CPRT,MSFT,0.00768846827907721
4855,FE,GEHC,0.007689245719220593
1088,AMZN,LRCX,0.007695395852508399
1439,ATO,EQR,0.007696462569760968
6971,LIN,SNPS,0.007703376297613226
6090,HST,RL,0.007705180298846604
6594,KMI,ROK,0.007705988473220524
2683,CRL,FOXA,0.007710821086778004
3107,DIS,J,0.0077239767201692415
3431,DVN,HII,0.007730266426693929
3618,DVN,STX,0.007733011595978139
7316,NDAQ,TJX,0.007738035875907882
1903,BLK,TRMB,0.00774351314771974
7904,VICI,WYNN,0.007746222758590802
4959,FMC,ILMN,0.007754983825382681
4193,ELV,URI,0.007756500831386368
7559,PLD,TECH,0.0077595646063631585
3975,ELV,INVH,0.007764085722192433
7415,NSC,UAL,0.007765178742287747
359,ADSK,CHRW,0.007771746028474987
5147,GILD,MLM,0.007785291958583965
3425,DVN,HAL,0.007798490554690978
3600,DVN,RSG,0.007807226400469452
3542,DVN,NUE,0.007815456801098792
578,ADSK,MPC,0.007816701391414875
3233,DOW,IEX,0.007823413362875526
445,ADSK,FAST,0.007827523322181212
7339,NDSN,NXPI,0.007832089345878738
3324,DUK,NWSA,0.007834415540227034
5959,HST,IP,0.007838101906331555
3083,DIS,ETN,0.007855552076917823
4661,EXC,RTX,0.007857013292245054
3125,DIS,NOW,0.00787600121607527
665,ADSK,RSG,0.007895892752582545
285,ADSK,AIZ,0.007903964797253292
597,ADSK,NI,0.007905107031087998
4683,EXC,TPR,0.007907193467798335
6475,KMI,KO,0.00791454963395597
3890,ELV,EMN,0.007915586469054993
5523,GS,STLD,0.007923757769305527
5165,GILD,NTAP,0.00792832347931789
3323,DUK,NWS,0.007933093757880738
3302,DUK,INCY,0.007937138100888476
3014,CZR,WY,0.007946125164785593
5331,GRMN,MU,0.007946225206161802
1055,AMT,MOH,0.00794758037864377
5222,GILD,TJX,0.007950059578467677
6072,HST,PKG,0.00795216375147901
965,AMCR,NWS,0.007963166509611602
7689,REG,RL,0.007970211052773376
672,ADSK,SEE,0.007977722198053795
4143,ELV,SLB,0.00797875683074582
1822,BIIB,WRB,0.007983119032746773
286,ADSK,AJG,0.00799745338395396
5182,GILD,PH,0.008012493521736901
7358,NEE,TFX,0.008013909972328157
6929,L,MOH,0.00803990168108931
210,ADI,ILMN,0.008042306199252813
2175,CDNS,NWS,0.00804363340134372
6690,KMI,ZBRA,0.00805046143418471
7503,PARA,VFC,0.00805588715388833
3544,DVN,NVR,0.008063874960941313
306,ADSK,APD,0.008081455071103397
4010,ELV,LKQ,0.00810483495822563
854,AIG,NEM,0.008112362532682892
1451,ATO,JKHY,0.008116160503531969
3391,DVN,FANG,0.008133800545960574
1246,AOS,SWK,0.008135452598047089
1974,C,CME,0.008144012629588245
5796,HIG,RJF,0.008144682358289702
71,ABNB,HD,0.008147088584890947
226,ADI,MO,0.008164291519356307
3456,DVN,ISRG,0.008172323678320059
442,ADSK,EXR,0.00817473032369235
4314,EOG,OMC,0.008179877291974742
6622,KMI,SYY,0.008182883670760638
539,ADSK,LEN,0.008190095173768064
678,ADSK,SO,0.00819323646070186
6586,KMI,QRVO,0.008194901414618871
614,ADSK,OMC,0.008201047506170787
1356,ARE,CLX,0.008208951532718296
75,ABNB,LH,0.00821617007687499
2299,CINF,FAST,0.008216452640675108
5143,GILD,MCO,0.008219500342508852
5074,GEHC,RTX,0.008221225625795144
5967,HST,JCI,0.008222314043994238
3599,DVN,ROST,0.00822292685334215
1213,ANSS,UNH,0.00822483780792704
2259,CHRW,PSA,0.00823006133240855
7564,PM,PYPL,0.008230171188152207
3062,DG,WYNN,0.008236185815882464
5160,GILD,NFLX,0.008237087453042942
3716,EBAY,FTNT,0.00825328824988266
4493,ETR,TSCO,0.008265232268473503
7237,MSI,WM,0.008265491981374612
5565,GS,VTR,0.008270914250361016
3624,DVN,SYY,0.008271335720461317
2256,CHRW,MO,0.008277039518798912
582,ADSK,MRO,0.008282143492698185
3356,DVA,ECL,0.008286744941783214
3938,ELV,GNRC,0.008287138592112095
3377,DVN,EQR,0.00828833278623212
7863,TRV,TXT,0.00829652380369547
2822,CTAS,NWS,0.00830186192841181
2315,CINF,MSI,0.008309066488661079
1211,ANSS,TXN,0.008311293486366188
553,ADSK,LYB,0.00831147014882517
505,ADSK,INCY,0.00831290134214258
6225,HWM,WY,0.00831873156056873
4219,ELV,WRK,0.008318835459507502
1070,AMT,SYY,0.00832053488296915
7253,MTD,PSA,0.008321388475142258
178,ADI,D,0.008323123606279355
1939,BSX,CMG,0.008325181848192892
576,ADSK,MOH,0.008330872038525068
4114,ELV,PSX,0.008334157697902215
3626,DVN,TAP,0.008339037685355086
2068,CB,IPG,0.008341552273694564
1872,BKR,DLR,0.008346858615316699
5450,GS,MU,0.008359416353378366
4220,ELV,WST,0.008361476526183074
3983,ELV,ITW,0.008370414769985225
6420,K,PSA,0.008390263716202075
4117,ELV,PXD,0.008390395398693174
7177,MO,PSA,0.00839404861287073
4105,ELV,PNC,0.008400721730891816
7312,NDAQ,STE,0.008408537048211531
5982,HST,LDOS,0.0084103769899519
6142,HST,TYL,0.008410869009176106
5960,HST,IPG,0.00841210018737128
2225,CF,LW,0.008414240633911153
5140,GILD,MAS,0.008415910909702463
7874,TSCO,WEC,0.008425436215510609
2339,CL,VRSN,0.008429896746359581
4130,ELV,ROL,0.008430551309172805
992,AME,SPGI,0.00843527670591986
5170,GILD,NWSA,0.008436824050295395
3868,ED,WYNN,0.008439122220498928
436,ADSK,ETSY,0.00845161487941869
4702,EXC,WBA,0.008452770735846282
4103,ELV,PLD,0.008452998518616129
6171,HST,WRK,0.00846374723583104
1530,AVY,OXY,0.008478742896368312
2134,CDAY,DD,0.008480194093210883
3432,DVN,HLT,0.00848514986521854
165,ADI,BEN,0.00849915067550174
2761,CRL,TXN,0.008499872100385195
5013,FTNT,PNW,0.008504639529884384
6335,IT,TGT,0.008509068233757728
8,A,BIO,0.008509884519749206
7286,NDAQ,NTAP,0.008516479415241607
118,ACGL,PFE,0.00852283550348522
762,ADSK,ZTS,0.008527861564210216
927,ALLE,JKHY,0.008533254041557149
4090,ELV,PAYX,0.008534746439775224
447,ADSK,FDS,0.00854675394504912
6367,JBHT,PAYX,0.008548192624493304
121,ACN,AMZN,0.008559526567892895
10,A,CEG,0.00856500281210181
2880,CTSH,PH,0.008575984873522595
691,ADSK,SYY,0.008576092898512482
594,ADSK,NEE,0.008583550587111265
3105,DIS,IRM,0.008584045823044992
6327,IT,NOW,0.00858718499032973
7194,MOH,PSA,0.008588116809324262
3968,ELV,IDXX,0.00858888729247149
3920,ELV,FITB,0.008600615495252978
7859,TRGP,TT,0.008603540187273702
6009,HST,MGM,0.008603681688540843
4081,ELV,OMC,0.008603710841402828
6584,KMI,PYPL,0.008604306432957298
671,ADSK,SEDG,0.008605045684638341
6518,KMI,MPWR,0.008607160064254004
3936,ELV,GLW,0.0086090367983371
3995,ELV,KEYS,0.008610821107485137
2044,CAH,FAST,0.008640668420137172
3383,DVN,ETSY,0.008647473566328893
397,ADSK,DE,0.00865115892186285
3798,ECL,JKHY,0.008655794342181434
1558,AXON,DVA,0.008656984430640401
6528,KMI,MU,0.008670896697749671
2824,CTAS,PTC,0.00867381113608921
7413,NSC,REGN,0.008675828294476835
2384,CMCSA,MAR,0.008687908852158623
1579,AXON,ON,0.008695427862258418
5157,GILD,NDSN,0.00870266972723577
3941,ELV,GPC,0.008713722962208246
3609,DVN,SLB,0.008713906431921438
1952,BWA,DOV,0.008715740004173156
4222,ELV,WY,0.008722588062718296
4045,ELV,MPC,0.008726394936930766
7658,PSA,VICI,0.008726417017578333
3823,ECL,RCL,0.008743285519426259
372,ADSK,CNP,0.008752661798061672
2764,CRL,UNH,0.008764159015688949
6629,KMI,TER,0.008771269429157357
7629,PPL,TFX,0.008782669559205517
6354,ITW,WY,0.008793132923122901
215,ADI,K,0.008793264198734356
629,ADSK,PFE,0.008798308610351881
3172,DLTR,LVS,0.008801917145807737
7400,NI,ZBRA,0.00880343316176021
3876,EG,REGN,0.00880467792052619
1514,AVY,HAL,0.008811204356577692
4201,ELV,VRSN,0.008823653254266827
816,AES,FMC,0.008825039740419911
6385,JKHY,TEL,0.008832963440704777
3958,ELV,HPQ,0.008836528356660411
5164,GILD,NOW,0.008838455664405791
313,ADSK,AVY,0.00884233172047856
3657,DVN,URI,0.008849200797062024
7941,VRSN,WRB,0.00885046621354753
4742,EXPE,HII,0.008851703391195785
7305,NDAQ,ROP,0.008866503849119484
460,ADSK,FSLR,0.008874563297056378
5119,GILD,IT,0.008883035929819809
4092,ELV,PCG,0.008887056899108063
6577,KMI,PPG,0.008889208277873257
5851,HIG,WAB,0.008894786132782051
777,AEE,MTD,0.008897629344522482
348,ADSK,CBOE,0.0089007580566465
4036,ELV,MKC,0.00890605644928269
4428,EQR,PGR,0.008913250844821063
2842,CTRA,J,0.008914533999175682
3430,DVN,HES,0.008916477385707876
5370,GS,HSIC,0.008920952083717175
4568,EXC,IPG,0.008926462188949418
4177,ELV,TRV,0.008928050376157617
3355,DUK,WYNN,0.008929425333109631
4098,ELV,PG,0.008929761549895162
749,ADSK,WRK,0.008943274818704586
2711,CRL,LOW,0.00894329253251821
5943,HSIC,UPS,0.0089467167289466
7661,PSA,WRK,0.008953714865842276
4066,ELV,NOC,0.008965767757090308
3788,ECL,HST,0.008966239794643699
5163,GILD,NOC,0.008981986219354922
1026,AMT,CMS,0.008985300255593322
159,ADI,AWK,0.008986511612660963
617,ADSK,ORLY,0.008997822670819538
998,AMP,APH,0.00899852179282262
4094,ELV,PEG,0.008998699329248079
1106,ANET,CHRW,0.009000606283627019
3530,DVN,NDSN,0.009001150934792432
5332,GRMN,NEM,0.009002507317947633
5208,GILD,SNPS,0.009006832294072014
7768,SO,YUM,0.009008438674871215
2327,CINF,TYL,0.009028485784463334
4881,FFIV,IBM,0.009038550817441655
1508,AVY,EOG,0.00904417013897333
2386,CMCSA,PNR,0.009044350645618452
7154,MLM,RCL,0.009046266953209516
5994,HST,LUV,0.009047285626972426
5581,GS,XRAY,0.009048564951725138
6556,KMI,PARA,0.009050089176752488
3529,DVN,NDAQ,0.00905273561159869
451,ADSK,FI,0.009061619509164436
5667,HD,STZ,0.009072173181519164
4917,FIS,QCOM,0.009072323329858734
7878,TSN,WBD,0.0090727894499896
1201,ANSS,PNW,0.009075187560606917
3919,ELV,FIS,0.009077569462066885
5169,GILD,NWS,0.009092338208172599
5502,GS,RF,0.009092683618198342
155,ADI,ALK,0.009093551366395142
3904,ELV,EW,0.009104439161014045
4165,ELV,TEL,0.009112073072708948
5081,GEHC,WYNN,0.009113654582618468
1134,ANET,MAA,0.009114081327755322
7380,NI,RMD,0.009117163378455475
3949,ELV,HCA,0.00912146387827268
6645,KMI,TXN,0.00913974532454763
6227,IBM,TT,0.009140990773294807
1506,AVY,DPZ,0.009142918832545519
4542,EXC,FSLR,0.00914359501886295
7608,PODD,PSA,0.009151062693190536
4095,ELV,PEP,0.009152880051336692
6499,KMI,MCHP,0.009157593924092627
1100,ANET,BMY,0.009158019451815684
4600,EXC,MCK,0.00915884447906608
6377,JKHY,NSC,0.00916126061491449
5178,GILD,PARA,0.009165570510829094
1156,ANET,VICI,0.00917450222331577
3977,ELV,IPG,0.009177758959019651
6992,LMT,SBAC,0.009182432110733852
5001,FSLR,SJM,0.009183527243217958
4232,ELV,ZTS,0.009184964426838214
711,ADSK,TSN,0.009191319704116553
7676,PYPL,UPS,0.009194768796668399
4395,EQIX,LYV,0.009195627359872133
4191,ELV,UNP,0.00920050609992573
599,ADSK,NOC,0.00920724612539343
185,ADI,DXCM,0.009224077472044833
3238,DOW,MS,0.009225383327036126
3999,ELV,KMB,0.009226709607190537
6320,IT,KLAC,0.009235288948056433
4055,ELV,MTCH,0.009238255854683576
128,ACN,EQT,0.009251294570190654
3766,EBAY,TROW,0.009262633516685938
1867,BKR,BX,0.009270888003005783
4703,EXC,WBD,0.009278247630088821
4229,ELV,ZBH,0.009283476576485317
204,ADI,GPC,0.00928524664385778
3723,EBAY,HCA,0.009304018744352206
5507,GS,ROL,0.009309698317061299
6010,HST,MHK,0.009316681463516658
2324,CINF,TDY,0.009320256613679608
7764,SNPS,ULTA,0.009324767933296065
3951,ELV,HES,0.009325691113284854
3950,ELV,HD,0.00932797028667802
4023,ELV,MAA,0.009333393774185825
7222,MRO,TXT,0.00933739092778712
994,AMGN,CME,0.009340345785043965
4110,ELV,PPG,0.009343125399679336
4017,ELV,LUV,0.009345601964930159
7752,SCHW,TER,0.009348724794365612
7601,PNW,TECH,0.009350632063699424
4798,FAST,RSG,0.009351118216682951
4682,EXC,TMO,0.009351860859893937
5490,GS,PODD,0.009352858485936096
6635,KMI,TPR,0.00935985614527903
1443,ATO,HCA,0.00936078297129193
3927,ELV,FTNT,0.009361488641358063
4184,ELV,TXT,0.009365940374612797
6989,LMT,NEM,0.009380503433686028
1739,BALL,KIM,0.009383736063170426
2107,CCI,FICO,0.009392210508933057
2026,C,TPR,0.009397881751957016
7654,PSA,ULTA,0.009402024097553639
5304,GPC,MAA,0.009409661274616142
3984,ELV,IVZ,0.00941403675830086
6944,LEN,LYV,0.009422891187736584
655,ADSK,REG,0.009428680416870809
2569,CNP,LVS,0.009432826853103461
6230,ICE,ORCL,0.009443060576182443
5022,GE,ICE,0.009457654279716279
3325,DUK,PANW,0.009462263301195283
4019,ELV,LW,0.009474644814175372
5979,HST,KO,0.009474712862875066
3910,ELV,FANG,0.009475681251229705
4030,ELV,MDLZ,0.00948035400422606
2892,CTVA,EL,0.009484294061669615
7259,MU,NOW,0.009485236626809734
3094,DIS,GIS,0.009488542304015826
6432,KEY,ORLY,0.009497509002753084
5870,HLT,J,0.009507893131102861
6104,HST,SJM,0.009514099147375254
1301,APD,JNJ,0.009517692290962696
423,ADSK,ELV,0.009521928626531822
34,A,NWS,0.00952313498658973
4046,ELV,MPWR,0.009524598635021857
874,AIZ,MTD,0.00953498750190042
1279,APD,EQR,0.009537042941793628
4983,FOXA,STT,0.009540006250441904
5659,HBAN,XYL,0.009543037586643674
4026,ELV,MCD,0.009545324458006169
4146,ELV,SO,0.009554008441080408
6025,HST,MSCI,0.009572665250105224
7512,PCG,ROL,0.009576522139125033
4188,ELV,UHS,0.00957892890599682
4186,ELV,UAL,0.009579535781330663
5553,GS,ULTA,0.009583742990427331
4744,EXPE,HWM,0.009589806024152076
4120,ELV,QRVO,0.009591457669526824
3661,DVN,VLO,0.009592448964989123
6399,JNPR,RTX,0.009601266320142566
541,ADSK,LHX,0.009601285460078142
4031,ELV,MDT,0.009601850866749544
4123,ELV,REGN,0.009608501397996835
2816,CTAS,MCK,0.009611452016729312
168,ADI,BWA,0.00962451367713027
4027,ELV,MCHP,0.009626624922252153
426,ADSK,ENPH,0.009630248246571304
4961,FMC,PFE,0.009631442928614726
5931,HRL,PSA,0.00963147120674731
6648,KMI,UAL,0.009631828059866314
4582,EXC,KMB,0.009642630190003689
4166,ELV,TER,0.009644137793683547
1805,BG,BKR,0.009648131428139162
3308,DUK,KLAC,0.009654030210792697
6185,HSY,WRK,0.009660083639373372
4439,EQT,MKTX,0.009665335214660615
3779,ECL,EQR,0.0096665023335179
670,ADSK,SCHW,0.009667661769186936
4766,EXR,PSA,0.009668754826239028
1890,BLK,LOW,0.009695435716214148
7369,NFLX,ORCL,0.00969547524188177
6218,HWM,SNA,0.009706766554117374
7046,LULU,WMT,0.009709687762622944
6640,KMI,TSCO,0.009712561623939698
3942,ELV,GPN,0.009722320883935381
3012,CZR,MTCH,0.009735426468508437
3117,DIS,MCK,0.009741151041494285
7112,MDT,TECH,0.009742380544393732
4107,ELV,PNW,0.009749700869773493
6476,KMI,KR,0.009760806815727838
7366,NEM,WDC,0.00977736989175539
7782,SRE,WYNN,0.009795467079905393
4176,ELV,TROW,0.009797434360198557
2267,CHTR,EOG,0.009798804298018934
7649,PSA,SWKS,0.009802379664482984
7096,MCK,MKTX,0.00980687694162753
4102,ELV,PKG,0.009816156724727607
4085,ELV,OTIS,0.00981865342229264
4368,EPAM,SNA,0.009830483572334568
3953,ELV,HII,0.009834767019703204
819,AES,ILMN,0.009842335899755649
715,ADSK,TYL,0.009847267258270224
514,ADSK,ISRG,0.009849597534146035
3400,DVN,FIS,0.009850382895280336
5174,GILD,ORCL,0.009854009512379814
3262,DTE,IPG,0.009855556773634503
4228,ELV,YUM,0.00986011340428488
1894,BLK,OTIS,0.009868445538604382
7659,PSA,WBA,0.009869066850198135
3641,DVN,TRV,0.009872825758669546
2595,COF,ROK,0.009873318215112795
7320,NDAQ,TT,0.009876934110784948
3252,DOW,WBD,0.009877128545761317
1087,AMZN,KLAC,0.00988404850523528
1303,APD,KMX,0.00989453860746299
6109,HST,SPGI,0.009896342759253723
5890,HLT,TJX,0.009896449226774847
1929,BRK-B,IRM,0.009914156656185865
902,AKAM,TGT,0.009925704944676556
523,ADSK,JNPR,0.00992591284304418
3813,ECL,ORCL,0.009926074931463103
3854,ED,MTD,0.009926598605754917
7070,MA,WST,0.009932458715220853
4089,ELV,PAYC,0.009938568498850012
4187,ELV,UDR,0.009947497139637381
758,ADSK,YUM,0.009949895866408596
2431,CMS,SEE,0.009955911290335325
6429,KEY,MSI,0.00997381737031166
6669,KMI,WBA,0.009977100272532045
4889,FI,NDSN,0.009980453533335643
3714,EBAY,EW,0.009984293031099576
2316,CINF,MU,0.010003420050842654
2265,CHTR,CTRA,0.01003320496426465
756,ADSK,XRAY,0.010040829553089263
696,ADSK,TEL,0.010046792239522031
5428,GS,MDT,0.01005420293510967
4633,EXC,O,0.010075096073799599
7291,NDAQ,ODFL,0.010085063381857955
4590,EXC,LMT,0.010087876227374256
726,ADSK,VFC,0.010097155247967036
7835,SYY,TFX,0.01012004398523655
1406,ARE,SJM,0.01012299081785531
186,ADI,EBAY,0.010127880384721148
4072,ELV,NUE,0.010129611567980085
400,ADSK,DGX,0.010135405762534268
2725,CRL,MTB,0.010136937692732167
6194,HUM,NDSN,0.0101458895409172
5379,GS,ILMN,0.010146439412624084
734,ADSK,VTRS,0.010155119718307312
4214,ELV,WHR,0.010163198168707931
6130,HST,TMUS,0.010166846169397338
855,AIG,TJX,0.010171110027822713
2828,CTAS,WMT,0.010171513112658119
7798,STT,WBD,0.010190502259379614
3989,ELV,JNJ,0.010205744403953207
6242,IDXX,PGR,0.010209128592866932
3772,EBAY,XRAY,0.010209270728955824
4126,ELV,RJF,0.010214520983942339
329,ADSK,BIO,0.01022171531215352
7711,RL,WY,0.010229366050128006
3987,ELV,JCI,0.010246265982582669
1937,BSX,CHD,0.010253048609325029
2148,CDNS,CPB,0.010261611351411404
3063,DGX,DLTR,0.010269947925510227
4897,FICO,NWSA,0.010276067135192088
5303,GPC,LKQ,0.01027685413992124
2723,CRL,MS,0.010279694280655022
3167,DLR,ROST,0.010279901590419029
3899,ELV,ESS,0.010288557448376777
6156,HST,VRSN,0.010297515096286807
674,ADSK,SJM,0.010312938730424163
5024,GE,IRM,0.010315659394669458
1078,AMT,WEC,0.010318337478898449
628,ADSK,PEP,0.010332443946513722
5461,GS,NSC,0.010333989030322918
317,ADSK,AZO,0.010339341521378852
552,ADSK,LW,0.010341929652548817
2113,CCI,MCK,0.010376408313804127
4109,ELV,POOL,0.010380186845390512
704,ADSK,TPR,0.010381398639277499
3959,ELV,HRL,0.010385323842560168
141,ACN,PTC,0.010389864557619604
6498,KMI,MCD,0.01039452443920425
3077,DHR,IEX,0.010401585878583367
5997,HST,LYV,0.010402693644017467
129,ACN,GE,0.0104033208929298
7529,PEG,WM,0.010410218133885537
7853,TFX,WEC,0.010412463176644468
3768,EBAY,UAL,0.010414855089822282
223,ADI,MGM,0.010423506354322052
6508,KMI,MKC,0.010425053252334792
5886,HLT,PXD,0.010431949665509296
2688,CRL,GLW,0.010439277160717204
3986,ELV,JBHT,0.010440155489854181
3855,ED,NEM,0.010454548608414365
4035,ELV,MHK,0.010459012525023839
1052,AMT,LMT,0.010466436198472059
732,ADSK,VRTX,0.010478905375217092
4668,EXC,SNPS,0.010489826870566352
6404,JNPR,TSCO,0.01050394094174916
6295,IQV,MPWR,0.010511022050246305
2960,CVS,MMC,0.010518189228521718
4227,ELV,XYL,0.010520477871479587
4348,EPAM,LYV,0.010531099993167975
1550,AWK,SJM,0.010531227545961024
7596,PNR,STE,0.010543229904880677
4127,ELV,RL,0.01055195119722551
111,ACGL,HLT,0.010552272483580611
7174,MO,NI,0.010563806692969838
7319,NDAQ,TSLA,0.010587858354128656
5965,HST,J,0.010592826546247745
487,ADSK,HLT,0.010602879978865299
1108,ANET,COP,0.010604080232983143
5078,GEHC,TPR,0.010622068264850737
5121,GILD,J,0.010628870278685216
955,AMCR,EL,0.01062910114368976
364,ADSK,CLX,0.010633460172422596
6075,HST,PODD,0.010633602047961493
5156,GILD,MU,0.010640611237033373
6658,KMI,VFC,0.01064579907346745
792,AEP,CEG,0.010650024156959778
5897,HOLX,K,0.010653941694685283
1755,BAX,YUM,0.010654891491582422
439,ADSK,EXC,0.010664377277360958
1741,BALL,MGM,0.010675966556425375
1168,ANSS,COO,0.010681168925910022
611,ADSK,O,0.010682865656039629
1330,APD,ROK,0.010706417204719139
3134,DIS,PCAR,0.010708782752121285
6251,IFF,XEL,0.010712628844804974
7331,NDAQ,WDC,0.010713634546307872
4550,EXC,GPC,0.010720412639651391
4385,EQIX,HUBB,0.010727068944608707
3960,ELV,HSIC,0.010731914777354048
2217,CEG,DIS,0.010732430933099262
7352,NEE,O,0.010751021843968063
3244,DOW,RVTY,0.01075173885490133
7762,SNPS,TGT,0.010757721562600258
3896,ELV,EQR,0.010765778227107451
6132,HST,TRGP,0.010771699390256828
581,ADSK,MRNA,0.010779717165760185
4099,ELV,PGR,0.01078166920587109
7150,MLM,NFLX,0.010789123727875901
2619,COP,TRGP,0.010794756737728504
1916,BMY,PSA,0.010797029564627296
3796,ECL,ITW,0.01081825313287702
1149,ANET,SEDG,0.010822784010173819
540,ADSK,LH,0.010822994038761306
3268,DTE,MAA,0.01083143974851006
3656,DVN,UPS,0.010839415147797923
3737,EBAY,LUV,0.010852141338124064
635,ADSK,PKG,0.01085440691547762
444,ADSK,FANG,0.010858702513529604
5275,GL,VRSN,0.010869206659043933
887,AKAM,EL,0.010874257131012366
731,ADSK,VRSN,0.010875862867001974
471,ADSK,GNRC,0.01087932947808652
930,ALLE,PGR,0.010883292085759777
2586,COF,EXPE,0.010887460517199894
2154,CDNS,FICO,0.010890539255244986
3869,ED,XEL,0.010890690154554463
2758,CRL,TRMB,0.010898523531373267
6351,ITW,RL,0.010901819101390707
6249,IFF,WEC,0.010906098532330053
3893,ELV,EOG,0.010911215835564644
2102,CCI,CEG,0.010918071611317746
6177,HST,XRAY,0.010919715473239996
6197,HUM,ROK,0.010924107910772796
2169,CDNS,MU,0.01093499240119211
3997,ELV,KIM,0.010950533049847371
239,ADI,PLD,0.010963543586908417
5871,HLT,JNPR,0.01096363501795977
4163,ELV,TDY,0.010980140324766022
4151,ELV,STLD,0.01098024709729339
948,AMCR,CEG,0.010981372365799618
5062,GEHC,IPG,0.010987437096531187
2379,CMCSA,FLT,0.010988281035216546
7578,PM,UPS,0.011003230686521353
6211,HWM,NFLX,0.011004658316022743
1737,BALL,JKHY,0.011008451513946376
410,ADSK,DTE,0.011009361587595004
2184,CDNS,TGT,0.01101571384563595
5644,HBAN,TDY,0.011029724118929015
4622,EXC,NEE,0.011031860733891632
3283,DUK,EQT,0.011041264141626208
1130,ANET,INTU,0.01106885528106613
1744,BALL,OTIS,0.011073371848393828
1317,APD,ON,0.011086848838421974
3956,ELV,HON,0.011110403211771992
4972,FOXA,GLW,0.011120606936529732
2020,C,RMD,0.011131114345727349
3170,DLR,WMB,0.011135835214058646
6229,ICE,NVR,0.011140848288508328
6567,KMI,PGR,0.011142116202889383
3913,ELV,FDS,0.011147571429104448
2585,COF,ESS,0.011158411127891957
4388,EQIX,ICE,0.011159303169160096
538,ADSK,LDOS,0.011171057459050223
5888,HLT,ROST,0.011176137362675587
4175,ELV,TRMB,0.011178133829896346
5499,GS,QRVO,0.011186703611752523
4268,EMN,SJM,0.011187133064697206
6542,KMI,NUE,0.011200052746995696
5844,HIG,URI,0.011210205409396217
6483,KMI,LKQ,0.011222336324962624
271,ADP,BG,0.011224946266972522
7250,MTD,NI,0.011231840146786244
5983,HST,LEN,0.011232307164287301
27,A,MCK,0.011238011204189673
1965,BXP,PAYX,0.011238522078613422
4198,ELV,VLO,0.011252222914815285
549,ADSK,LULU,0.011254315639754226
342,ADSK,C,0.011256561646491945
6631,KMI,TFX,0.011268391992631266
2188,CDNS,VFC,0.011270324642611408
3139,DIS,ROP,0.011275212278962535
7277,MU,WBD,0.011284477638625863
122,ACN,AVGO,0.011286212287659228
929,ALLE,OTIS,0.01128653604922855
4138,ELV,SCHW,0.011306934515064669
4559,EXC,HSY,0.011316982975677434
303,ADSK,AON,0.011317051791237938
7290,NDAQ,NXPI,0.011357067620123791
6383,JKHY,RL,0.011357752886242283
2286,CI,MRK,0.011357878531690579
438,ADSK,EW,0.011363009474394165
619,ADSK,OXY,0.011363564859177304
1289,APD,HAS,0.011364737884449768
6987,LLY,MKTX,0.011364790677305052
4007,ELV,LH,0.01137585751854021
7722,ROST,WMB,0.011377580814020998
5912,HON,PNW,0.011380079708762588
4701,EXC,WAT,0.011384362175307465
5142,GILD,MCK,0.011394979680326385
4172,ELV,TMUS,0.011401033643189278
6271,INTC,WMT,0.011408911629791935
685,ADSK,STX,0.011410335728369992
963,AMCR,MOH,0.011440274457690388
1291,APD,HD,0.011442794257588118
5781,HIG,PH,0.01144526164915092
6491,KMI,LVS,0.011459065459278262
7434,NVDA,TTWO,0.011459702699785208
1214,ANSS,WHR,0.011466698223883028
508,ADSK,INVH,0.011466845924543478
5043,GE,NWSA,0.011473335456399295
2021,C,RTX,0.011476428405535108
4725,EXPD,MCO,0.011478845291204182
2143,CDAY,VLO,0.011481640576922194
4047,ELV,MRK,0.011486587821208831
7590,PNC,TDY,0.01149109411034791
632,ADSK,PGR,0.011506593983742359
3478,DVN,LDOS,0.011507390557523908
2177,CDNS,PANW,0.011510434523109795
4997,FSLR,NEE,0.011519201617731168
6023,HST,MRO,0.011519335815171308
563,ADSK,MDLZ,0.011523099135133871
739,ADSK,WBD,0.011532108066217182
4336,EPAM,EQIX,0.011532461320766105
291,ADSK,ALL,0.011535147994860223
3978,ELV,IQV,0.01154363081180881
510,ADSK,IPG,0.011553815092906261
2382,CMCSA,IRM,0.011555988476409498
4320,EOG,ROP,0.011564519524243155
3416,DVN,GM,0.01157364447920084
2237,CFG,TDY,0.01157819029548821
7866,TRV,WDC,0.011590091442008725
4086,ELV,OXY,0.011591417416108677
903,AKAM,VFC,0.011593403507466366
